hooktheory_id,url,title,artist,bpm,key_tonic,mode,genre,chord_complexity,melodic_complexity,chord_melody_tension,chord_progression_novelty,chord_bass_melody
88975765,https://www.hooktheory.com/theorytab/view/taylor-swift/down-bad,Down Bad,Taylor Swift,,B,Major,,28,6,84,65,28
31847556,https://www.hooktheory.com/theorytab/view/taylor-swift/dress,Dress,Taylor Swift,,C,Major,,45,41,90,78,40
59224220,https://www.hooktheory.com/theorytab/view/taylor-swift/eldest-daughter,Eldest Daughter,Taylor Swift,,G,Major,,65,26,22,71,24
84573165,https://www.hooktheory.com/theorytab/view/taylor-swift/elizabeth-taylor,Elizabeth Taylor,Taylor Swift,,A,Minor,,51,57,91,59,81
81655822,https://www.hooktheory.com/theorytab/view/taylor-swift/end-game,End Game,Taylor Swift,,A,Minor,,66,15,71,86,31
10453189,https://www.hooktheory.com/theorytab/view/taylor-swift/evermore,Evermore,Taylor Swift,,,,,64,30,54,68,38
24550422,https://www.hooktheory.com/theorytab/view/taylor-swift/exile-featuring-bon-iver,exile featuring Bon Iver,Taylor Swift,,,,,39,16,11,76,70
23029880,https://www.hooktheory.com/theorytab/view/taylor-swift/eyes-open,Eyes Open,Taylor Swift,,G,Major,,24,35,76,30,64
43970488,https://www.hooktheory.com/theorytab/view/taylor-swift/false-god,False God,Taylor Swift,,B,Minor,,65,58,66,57,32
63702498,https://www.hooktheory.com/theorytab/view/taylor-swift/father-figure,Father Figure,Taylor Swift,,G,Major,,36,19,97,50,46
8023759,https://www.hooktheory.com/theorytab/view/taylor-swift/fearless,Fearless,Taylor Swift,,F,Major,,53,32,55,49,88
39881011,https://www.hooktheory.com/theorytab/view/taylor-swift/fifteen,Fifteen,Taylor Swift,,G,Major,,53,58,49,54,54
51358444,https://www.hooktheory.com/theorytab/view/taylor-swift/foolish-one,Foolish One,Taylor Swift,,G,Major,,28,53,69,62,0
71760858,https://www.hooktheory.com/theorytab/view/taylor-swift/forever-winter,Forever Winter,Taylor Swift,,G,Major,,8,65,64,12,80
30429792,https://www.hooktheory.com/theorytab/view/taylor-swift/fortnight-feat-post-malone,Fortnight feat Post Malone,Taylor Swift,,B,Major,,24,26,77,46,26
90822665,https://www.hooktheory.com/theorytab/view/taylor-swift/fresh-out-the-slammer,Fresh Out The Slammer,Taylor Swift,,A,Major,,91,35,63,93,0
63011889,https://www.hooktheory.com/theorytab/view/taylor-swift/getaway-car,Getaway Car,Taylor Swift,,,,,12,59,76,19,0
11048682,https://www.hooktheory.com/theorytab/view/taylor-swift/glitch,Glitch,Taylor Swift,,A,Major,,5,20,93,6,16
1538881,https://www.hooktheory.com/theorytab/view/taylor-swift/gold-rush,gold rush,Taylor Swift,,,,,61,27,78,64,41
24952447,https://www.hooktheory.com/theorytab/view/taylor-swift/gorgeous,Gorgeous,Taylor Swift,,C,Major,,13,57,45,15,80
1939004,https://www.hooktheory.com/theorytab/view/taylor-swift/guilty-as-sin,Guilty as Sin,Taylor Swift,,D,Major,,68,17,84,68,74
17758001,https://www.hooktheory.com/theorytab/view/taylor-swift/happiness,happiness,Taylor Swift,,,,,34,22,89,29,91
48809524,https://www.hooktheory.com/theorytab/view/taylor-swift/haunted,Haunted,Taylor Swift,,D,Minor,,20,48,50,7,62
87524539,https://www.hooktheory.com/theorytab/view/taylor-swift/hits-different,Hits Different,Taylor Swift,,F,Major,,58,10,75,74,0
56870939,https://www.hooktheory.com/theorytab/view/taylor-swift/holy-ground,Holy Ground,Taylor Swift,,E,Major,,32,18,33,59,51
22295591,https://www.hooktheory.com/theorytab/view/taylor-swift/honey,Honey,Taylor Swift,,D,Major,,36,32,58,76,43
12955212,https://www.hooktheory.com/theorytab/view/taylor-swift/how-did-it-end,How Did It End,Taylor Swift,,C,Major,,26,90,79,28,50
38361537,https://www.hooktheory.com/theorytab/view/taylor-swift/how-you-get-the-girl-%28taylors-version%29,How You Get The Girl (Taylor's Version),Taylor Swift,,F,Major,,1,53,81,4,38
32867655,https://www.hooktheory.com/theorytab/view/taylor-swift/i-almost-do,I Almost Do,Taylor Swift,,E,Major,,48,41,85,56,33
46940221,https://www.hooktheory.com/theorytab/view/taylor-swift/i-can-do-it-with-a-broken-heart,I Can Do It With a Broken Heart,Taylor Swift,,C,Major,,65,25,20,97,40
20174342,https://www.hooktheory.com/theorytab/view/taylor-swift/i-did-something-bad,I Did Something Bad,Taylor Swift,,G,Minor,,22,28,66,27,54
32961288,https://www.hooktheory.com/theorytab/view/taylor-swift/i-dont-wanna-live-forever,I Don't Wanna Live Forever,Taylor Swift,,A,Minor,,31,20,86,43,66
33997113,https://www.hooktheory.com/theorytab/view/taylor-swift/i-forgot-that-you-existed,I Forgot That You Existed,Taylor Swift,,F,Major,,22,32,72,15,81
91852005,https://www.hooktheory.com/theorytab/view/taylor-swift/i-hate-it-here,I Hate It Here,Taylor Swift,,D,Major,,57,66,91,92,73
74206867,https://www.hooktheory.com/theorytab/view/taylor-swift/i-know-places-%28taylors-version%29,I Know Places (Taylor's Version),Taylor Swift,,,,,23,46,49,28,15
17132768,https://www.hooktheory.com/theorytab/view/taylor-swift/i-wish-you-would,I Wish You Would,Taylor Swift,,C,Major,,3,40,64,3,53
45028098,https://www.hooktheory.com/theorytab/view/taylor-swift/i-wish-you-would-%28taylors-version%29,I Wish You Would (Taylor's Version),Taylor Swift,,C,Major,,3,46,75,6,28
97180759,https://www.hooktheory.com/theorytab/view/taylor-swift/if-this-was-a-movie,If This Was a Movie,Taylor Swift,,E,Major,,37,23,82,69,53
40095856,https://www.hooktheory.com/theorytab/view/taylor-swift/imgonnagetyouback,imgonnagetyouback,Taylor Swift,,A,Major,,26,12,89,63,0
37566810,https://www.hooktheory.com/theorytab/view/taylor-swift/innocent,Innocent,Taylor Swift,,E,Major,,49,20,70,72,78
25292042,https://www.hooktheory.com/theorytab/view/taylor-swift/invisible-string,invisible string,Taylor Swift,,,,,24,38,73,43,70
88584558,https://www.hooktheory.com/theorytab/view/taylor-swift/is-it-over-%28taylors-version%29,Is It Over (Taylor's Version),Taylor Swift,,C,Major,,2,57,49,9,0
25515094,https://www.hooktheory.com/theorytab/view/taylor-swift/ivy,Ivy,Taylor Swift,,D,Major,,82,26,43,89,77
47181219,https://www.hooktheory.com/theorytab/view/taylor-swift/karma,Karma,Taylor Swift,,,,,32,19,72,52,43
36269754,https://www.hooktheory.com/theorytab/view/taylor-swift/king-of-my-heart,King Of My Heart,Taylor Swift,,C,Major,,17,37,83,18,0
95090256,https://www.hooktheory.com/theorytab/view/taylor-swift/labyrinth,Labyrinth,Taylor Swift,,C,Major,,41,51,39,65,0
32736327,https://www.hooktheory.com/theorytab/view/taylor-swift/loml,loml,Taylor Swift,,C,Major,,85,20,66,99,40
70165886,https://www.hooktheory.com/theorytab/view/taylor-swift/long-live,Long Live,Taylor Swift,,G,Major,,50,19,34,48,55
82112237,https://www.hooktheory.com/theorytab/view/taylor-swift/long-story-short,Long Story Short,Taylor Swift,,C,Major,,53,57,79,91,69
34637565,https://www.hooktheory.com/theorytab/view/taylor-swift/look-what-you-made-me-do,Look What You Made Me Do,Taylor Swift,,A,Minor,,48,21,84,54,65
47309164,https://www.hooktheory.com/theorytab/view/taylor-swift/love-story,Love Story,Taylor Swift,,,,,22,37,72,18,45
93980077,https://www.hooktheory.com/theorytab/view/taylor-swift/lover,Lover,Taylor Swift,,G,Major,,40,29,55,48,92
35721529,https://www.hooktheory.com/theorytab/view/taylor-swift/marjorie,Marjorie,Taylor Swift,,D,Minor,,62,53,22,68,18
73280416,https://www.hooktheory.com/theorytab/view/taylor-swift/maroon,Maroon,Taylor Swift,,G,Major,,28,32,14,42,74
39536847,https://www.hooktheory.com/theorytab/view/taylor-swift/marys-song,Mary's Song,Taylor Swift,,D,Major,,67,33,26,78,43
11622881,https://www.hooktheory.com/theorytab/view/taylor-swift/mastermind,Mastermind,Taylor Swift,,E,Major,,44,29,65,37,44
5716288,https://www.hooktheory.com/theorytab/view/taylor-swift/me,Me,Taylor Swift,,C,Major,,4,49,67,6,28
1232294,https://www.hooktheory.com/theorytab/view/taylor-swift/me-ft-brendan-urie,Me ft Brendan Urie,Taylor Swift,,C,Major,,3,36,24,3,14
31104929,https://www.hooktheory.com/theorytab/view/taylor-swift/mean,Mean,Taylor Swift,,E,Major,,13,54,56,16,64
36066020,https://www.hooktheory.com/theorytab/view/taylor-swift/message-in-a-bottle,Message In A Bottle,Taylor Swift,,G,Major,,4,24,91,9,33
48065560,https://www.hooktheory.com/theorytab/view/taylor-swift/midnight-rain,Midnight Rain,Taylor Swift,,C,Major,,4,31,85,6,28
46113297,https://www.hooktheory.com/theorytab/view/taylor-swift/mine,Mine,Taylor Swift,,,,,41,19,75,40,58
42313479,https://www.hooktheory.com/theorytab/view/taylor-swift/mirrorball,mirrorball,Taylor Swift,,D,Major,,70,47,31,49,32
84834419,https://www.hooktheory.com/theorytab/view/taylor-swift/miss-americana-and-the-heartbreak-prince,Miss Americana and the Heartbreak Prince,Taylor Swift,,,,,25,42,62,18,74
76654442,https://www.hooktheory.com/theorytab/view/taylor-swift/mr-perfectly-fine,Mr Perfectly Fine,Taylor Swift,,D,Major,,9,20,63,16,38
14857516,https://www.hooktheory.com/theorytab/view/taylor-swift/my-boy-only-breaks-his-favorite-toys,My Boy Only Breaks His Favorite Toys,Taylor Swift,,C,Major,,8,43,43,15,39
9226972,https://www.hooktheory.com/theorytab/view/taylor-swift/my-tears-ricochet,my tears ricochet,Taylor Swift,,,,,15,23,52,17,45
65553575,https://www.hooktheory.com/theorytab/view/taylor-swift/never-grow-up,Never Grow Up,Taylor Swift,,D,Major,,45,59,75,31,98
69443090,https://www.hooktheory.com/theorytab/view/taylor-swift/new-romantics-%28taylors-version%29,New Romantics (Taylor's Version),Taylor Swift,,F,Major,,29,16,77,36,14
33654846,https://www.hooktheory.com/theorytab/view/taylor-swift/new-years-day,New Year's Day,Taylor Swift,,C,Major,,57,37,40,58,56
47489677,https://www.hooktheory.com/theorytab/view/taylor-swift/no-body-no-crime-%28ft-haim%29,no body no crime (ft HAIM),Taylor Swift,,G,Minor,,26,31,80,12,58
5358867,https://www.hooktheory.com/theorytab/view/taylor-swift/now-that-we-dont-talk-%28taylors-version%29,Now That We Don't Talk (Taylor's Version),Taylor Swift,,C,Major,,70,55,86,96,0
68866807,https://www.hooktheory.com/theorytab/view/taylor-swift/opalite,Opalite,Taylor Swift,,G,Major,,6,19,51,17,0
27460796,https://www.hooktheory.com/theorytab/view/taylor-swift/our-song,Our Song,Taylor Swift,,D,Major,,28,68,68,22,56
23922676,https://www.hooktheory.com/theorytab/view/taylor-swift/ours,Ours,Taylor Swift,,C,Major,,51,39,66,38,68
54373705,https://www.hooktheory.com/theorytab/view/taylor-swift/out-of-the-woods-%28taylors-version%29,Out of the Woods (Taylor's Version),Taylor Swift,,C,Major,,3,42,51,6,27
84349820,https://www.hooktheory.com/theorytab/view/taylor-swift/paper-rings,Paper Rings,Taylor Swift,,,,,1,59,93,3,36
50558841,https://www.hooktheory.com/theorytab/view/taylor-swift/paris,Paris,Taylor Swift,,G,Major,,4,15,37,6,33
8660625,https://www.hooktheory.com/theorytab/view/taylor-swift/peace,peace,Taylor Swift,,F,Major,,70,38,26,86,77
91618780,https://www.hooktheory.com/theorytab/view/taylor-swift/peter,Peter,Taylor Swift,,C,Major,,53,18,47,69,90
49234177,https://www.hooktheory.com/theorytab/view/taylor-swift/picture-to-burn,Picture To Burn,Taylor Swift,,G,Major,,37,48,88,56,44
10854747,https://www.hooktheory.com/theorytab/view/taylor-swift/question,Question,Taylor Swift,,C,Major,,82,10,58,51,0
51664980,https://www.hooktheory.com/theorytab/view/taylor-swift/ready-for-it,Ready For It,Taylor Swift,,,,,16,20,60,7,15
51047400,https://www.hooktheory.com/theorytab/view/taylor-swift/red,Red,Taylor Swift,,E,Major,,18,31,40,33,87
82295500,https://www.hooktheory.com/theorytab/view/taylor-swift/red-%28taylors-version%29,Red (Taylor's Version),Taylor Swift,,E,Major,,3,30,11,12,75
99953608,https://www.hooktheory.com/theorytab/view/taylor-swift/right-where-you-left-me,right where you left me,Taylor Swift,,G,Minor,,20,27,81,7,21
83379240,https://www.hooktheory.com/theorytab/view/taylor-swift/robin,Robin,Taylor Swift,,C,Major,,58,9,50,66,33
16149034,https://www.hooktheory.com/theorytab/view/taylor-swift/ruin-the-friendship,Ruin The Friendship,Taylor Swift,,,,,17,39,82,33,42
52711027,https://www.hooktheory.com/theorytab/view/taylor-swift/sad-beautiful-tragic,Sad Beautiful Tragic,Taylor Swift,,G,Major,,14,26,63,24,33
28154834,https://www.hooktheory.com/theorytab/view/taylor-swift/safe-and-sound,Safe and Sound,Taylor Swift,,G,Major,,17,44,62,20,22
12144163,https://www.hooktheory.com/theorytab/view/taylor-swift/say-dont-go-%28taylors-version%29,Say Don't Go (Taylor's Version),Taylor Swift,,E,Major,,1,14,41,4,33
10073286,https://www.hooktheory.com/theorytab/view/taylor-swift/seven,seven,Taylor Swift,,,,,27,24,50,30,27
25325823,https://www.hooktheory.com/theorytab/view/taylor-swift/shake-it-off-%28taylors-version%29,Shake It Off (Taylor's Version),Taylor Swift,,,,,26,16,81,36,44
48659652,https://www.hooktheory.com/theorytab/view/taylor-swift/shouldve-said-no,Should've Said No,Taylor Swift,,,,,31,33,62,16,58
41639100,https://www.hooktheory.com/theorytab/view/taylor-swift/slut-%28taylors-version%29-%28from-the-vault%29,Slut (Taylor's Version) (From the Vault),Taylor Swift,,D,Major,,70,69,27,97,33
58725253,https://www.hooktheory.com/theorytab/view/taylor-swift/snow-on-the-beach-%28ft-lana-del-rey%29,Snow on the Beach (ft Lana Del Rey),Taylor Swift,,A,Major,,64,22,91,74,64
43789391,https://www.hooktheory.com/theorytab/view/taylor-swift/so-high-school,So High School,Taylor Swift,,G,Major,,46,23,89,62,90
89451588,https://www.hooktheory.com/theorytab/view/taylor-swift/so-it-goes,So It Goes,Taylor Swift,,D,Major,,47,48,90,59,48
15316538,https://www.hooktheory.com/theorytab/view/taylor-swift/so-long-london,So Long London,Taylor Swift,,A,Major,,6,6,7,13,0
64285012,https://www.hooktheory.com/theorytab/view/taylor-swift/sparks-fly,Sparks Fly,Taylor Swift,,F,Major,,31,38,63,27,27
57946406,https://www.hooktheory.com/theorytab/view/taylor-swift/speak-now,Speak Now,Taylor Swift,,G,Major,,35,59,49,32,22
26082480,https://www.hooktheory.com/theorytab/view/taylor-swift/starlight,Starlight,Taylor Swift,,E,Major,,6,54,78,11,42
97100536,https://www.hooktheory.com/theorytab/view/taylor-swift/state-of-grace,State Of Grace,Taylor Swift,,E,Major,,17,15,26,15,27
37081667,https://www.hooktheory.com/theorytab/view/taylor-swift/stay-stay-stay,Stay Stay Stay,Taylor Swift,,C,Major,,6,18,70,7,27
27721557,https://www.hooktheory.com/theorytab/view/taylor-swift/style-%28taylors-version%29,Style (Taylor's Version),Taylor Swift,,,,,38,23,70,63,47
96372035,https://www.hooktheory.com/theorytab/view/taylor-swift/suburban-legends-%28taylors-version%29,Suburban Legends (Taylor's Version),Taylor Swift,,C,Major,,37,17,86,31,78
42773903,https://www.hooktheory.com/theorytab/view/taylor-swift/superman,Superman,Taylor Swift,,G,Major,,33,20,61,26,14
86805908,https://www.hooktheory.com/theorytab/view/taylor-swift/superstar,Superstar,Taylor Swift,,,,,41,40,84,62,70
11124528,https://www.hooktheory.com/theorytab/view/taylor-swift/sweet-nothing,Sweet Nothing,Taylor Swift,,C,Major,,34,12,66,42,59
43214343,https://www.hooktheory.com/theorytab/view/taylor-swift/sweeter-than-fiction,Sweeter Than Fiction,Taylor Swift,,,,,2,9,73,4,23
47615162,https://www.hooktheory.com/theorytab/view/taylor-swift/tell-me-why,Tell Me Why,Taylor Swift,,G,Major,,43,57,75,27,89
38372715,https://www.hooktheory.com/theorytab/view/taylor-swift/thank-you-almee,thanK you alMee,Taylor Swift,,G,Major,,1,13,77,3,40
37345287,https://www.hooktheory.com/theorytab/view/taylor-swift/the-1,The 1,Taylor Swift,,C,Major,,56,34,63,57,90
74360336,https://www.hooktheory.com/theorytab/view/taylor-swift/the-alchemy,The Alchemy,Taylor Swift,,C,Major,,54,17,90,51,0
43270017,https://www.hooktheory.com/theorytab/view/taylor-swift/the-archer,The Archer,Taylor Swift,,C,Major,,19,51,60,32,63
9129323,https://www.hooktheory.com/theorytab/view/taylor-swift/the-black-dog,The Black Dog,Taylor Swift,,C,Major,,52,26,44,67,46
13940952,https://www.hooktheory.com/theorytab/view/taylor-swift/the-bolter,The Bolter,Taylor Swift,,C,Major,,40,22,55,26,36
58137494,https://www.hooktheory.com/theorytab/view/taylor-swift/the-fate-of-ophelia,The Fate of Ophelia,Taylor Swift,,,,,12,37,74,13,16
83877976,https://www.hooktheory.com/theorytab/view/taylor-swift/the-lakes,the lakes,Taylor Swift,,D,Major,,22,34,40,39,80
19564473,https://www.hooktheory.com/theorytab/view/taylor-swift/the-last-great-american-dynasty,The Last Great American Dynasty,Taylor Swift,,G,Major,,37,14,49,36,19
58104669,https://www.hooktheory.com/theorytab/view/taylor-swift/the-last-time,The Last Time,Taylor Swift,,D,Major,,44,57,77,77,73
65333830,https://www.hooktheory.com/theorytab/view/taylor-swift/the-life-of-a-showgirl,The Life Of A Showgirl,Taylor Swift,,,,,72,38,64,90,88
67044216,https://www.hooktheory.com/theorytab/view/taylor-swift/the-lucky-one,The Lucky One,Taylor Swift,,E,Major,,8,50,51,5,17
26037806,https://www.hooktheory.com/theorytab/view/taylor-swift/the-man,The Man,Taylor Swift,,C,Major,,12,47,96,4,18
50758951,https://www.hooktheory.com/theorytab/view/taylor-swift/the-moment-i-knew,The Moment I Knew,Taylor Swift,,G,Major,,14,46,62,18,33
5004233,https://www.hooktheory.com/theorytab/view/taylor-swift/the-outside,The Outside,Taylor Swift,,F,Major,,46,76,34,45,36
29857008,https://www.hooktheory.com/theorytab/view/taylor-swift/the-prophecy,The Prophecy,Taylor Swift,,,,,43,10,59,66,51
85448633,https://www.hooktheory.com/theorytab/view/taylor-swift/the-story-of-us,The Story Of Us,Taylor Swift,,E,Major,,22,38,69,23,59
87255080,https://www.hooktheory.com/theorytab/view/taylor-swift/the-tortured-poets-department,The Tortured Poets Department,Taylor Swift,,C,Major,,53,32,88,79,13
1726629,https://www.hooktheory.com/theorytab/view/taylor-swift/the-very-first-night,The Very First Night,Taylor Swift,,,,,45,31,42,40,71
22265682,https://www.hooktheory.com/theorytab/view/taylor-swift/the-way-i-loved-you,The Way I Loved You,Taylor Swift,,F,Major,,39,35,85,40,13
28145409,https://www.hooktheory.com/theorytab/view/taylor-swift/this-is-me-trying,This Is Me Trying,Taylor Swift,,,,,72,15,58,75,58
36225981,https://www.hooktheory.com/theorytab/view/taylor-swift/this-is-why-we-cant-have-nice-things,This Is Why We Can't Have Nice Things,Taylor Swift,,,,,9,46,43,7,23
44652493,https://www.hooktheory.com/theorytab/view/taylor-swift/this-love-%28taylors-version%29,This Love (Taylor's Version),Taylor Swift,,E,Major,,24,62,41,13,19
19160356,https://www.hooktheory.com/theorytab/view/taylor-swift/tied-together-with-a-smile,Tied Together With A Smile,Taylor Swift,,D,Major,,28,56,71,29,65
15319917,https://www.hooktheory.com/theorytab/view/taylor-swift/tim-mcgraw,Tim McGraw,Taylor Swift,,C,Major,,23,72,54,41,34
68848469,https://www.hooktheory.com/theorytab/view/taylor-swift/tis-the-damn-season,'Tis the Damn Season,Taylor Swift,,F,Major,,15,29,81,44,21
10081272,https://www.hooktheory.com/theorytab/view/taylor-swift/today-was-a-fairytale,Today Was a Fairytale,Taylor Swift,,G,Major,,51,22,24,52,61
36726080,https://www.hooktheory.com/theorytab/view/taylor-swift/tolerate-it,tolerate it,Taylor Swift,,A,Major,,79,20,76,87,14
76470795,https://www.hooktheory.com/theorytab/view/taylor-swift/treacherous,Treacherous,Taylor Swift,,D,Major,,44,34,73,63,47
3245176,https://www.hooktheory.com/theorytab/view/taylor-swift/untouchable,Untouchable,Taylor Swift,,F,Major,,13,17,68,25,16
84419310,https://www.hooktheory.com/theorytab/view/taylor-swift/vigilante-shit,Vigilante Shit,Taylor Swift,,,,,23,70,15,11,11
79104018,https://www.hooktheory.com/theorytab/view/taylor-swift/we-are-never-ever-getting-back-together,We Are Never Ever Getting Back Together,Taylor Swift,,G,Major,,46,15,44,57,47
95461767,https://www.hooktheory.com/theorytab/view/taylor-swift/we-were-happy,We Were Happy,Taylor Swift,,C,Major,,35,16,69,32,36
68325617,https://www.hooktheory.com/theorytab/view/taylor-swift/welcome-to-new-york-%28taylors-version%29,Welcome To New York (Taylor's Version),Taylor Swift,,G,Major,,1,11,26,5,59
25571567,https://www.hooktheory.com/theorytab/view/taylor-swift/when-emma-falls-in-love,When Emma Falls In Love,Taylor Swift,,D,Major,,44,68,63,41,23
55661863,https://www.hooktheory.com/theorytab/view/taylor-swift/white-horse,White Horse,Taylor Swift,,C,Major,,53,15,78,62,59
69794836,https://www.hooktheory.com/theorytab/view/taylor-swift/white-horse-%28taylors-version%29,White Horse (Taylor's Version),Taylor Swift,,C,Major,,4,22,73,7,75
43829011,https://www.hooktheory.com/theorytab/view/taylor-swift/whos-afraid-of-little-old-me,Who's Afraid of Little Old Me,Taylor Swift,,,,,14,43,67,17,13
98273475,https://www.hooktheory.com/theorytab/view/taylor-swift/wildest-dreams-%28taylors-version%29,Wildest Dreams (Taylor's Version),Taylor Swift,,,,,26,38,78,22,54
92265749,https://www.hooktheory.com/theorytab/view/taylor-swift/willow,willow,Taylor Swift,,,,,49,27,80,31,24
94866201,https://www.hooktheory.com/theorytab/view/taylor-swift/wish-list,WiSh LiSt,Taylor Swift,,C,Major,,51,60,77,89,0
11255950,https://www.hooktheory.com/theorytab/view/taylor-swift/wood,Wood,Taylor Swift,,F,Major,,59,32,50,54,52
86157516,https://www.hooktheory.com/theorytab/view/taylor-swift/wouldve-couldve-shouldve,Would've Could've Should've,Taylor Swift,,,,,44,22,79,59,56
87543539,https://www.hooktheory.com/theorytab/view/taylor-swift/you-are-in-love-%28taylors-version%29,You Are In Love (Taylor's Version),Taylor Swift,,A,Major,,82,26,11,99,0
74004658,https://www.hooktheory.com/theorytab/view/taylor-swift/you-need-to-calm-down,You Need To Calm Down,Taylor Swift,,D,Major,,7,19,20,11,18
89923161,https://www.hooktheory.com/theorytab/view/taylor-swift/youre-on-your-own-kid,You're On Your Own Kid,Taylor Swift,,D,Major,,25,83,71,38,70
87302380,https://www.hooktheory.com/theorytab/view/ed-sheeran/a-team,A Team,Ed Sheeran,,A,Major,,28,29,77,20,55
51263487,https://www.hooktheory.com/theorytab/view/ed-sheeran/afterglow,Afterglow,Ed Sheeran,,B,Major,,54,27,92,67,45
8220962,https://www.hooktheory.com/theorytab/view/ed-sheeran/bad-habits,Bad Habits,Ed Sheeran,,B,Minor,,22,40,61,30,88
91219339,https://www.hooktheory.com/theorytab/view/ed-sheeran/boat,Boat,Ed Sheeran,,B,Major,,60,45,25,79,70
43604723,https://www.hooktheory.com/theorytab/view/ed-sheeran/borderline,Borderline,Ed Sheeran,,A,Major,,23,46,23,54,33
75181590,https://www.hooktheory.com/theorytab/view/ed-sheeran/camera,Camera,Ed Sheeran,,D,Major,,,,,,
1658377,https://www.hooktheory.com/theorytab/view/ed-sheeran/castle-on-the-hill,Castle On The Hill,Ed Sheeran,,D,Major,,15,64,77,31,53
98387702,https://www.hooktheory.com/theorytab/view/ed-sheeran/colourblind,Colourblind,Ed Sheeran,,C,Major,,14,40,25,23,71
48144151,https://www.hooktheory.com/theorytab/view/ed-sheeran/curtains,Curtains,Ed Sheeran,,A,Major,,53,15,82,46,71
77399212,https://www.hooktheory.com/theorytab/view/ed-sheeran/dont,Don't,Ed Sheeran,,F,Minor,,44,52,97,31,95
99201475,https://www.hooktheory.com/theorytab/view/ed-sheeran/dusty,Dusty,Ed Sheeran,,D,Major,,29,17,87,19,33
1165567,https://www.hooktheory.com/theorytab/view/ed-sheeran/eyes-closed,Eyes Closed,Ed Sheeran,,D,Major,,21,34,42,15,79
64248489,https://www.hooktheory.com/theorytab/view/ed-sheeran/galway-girl,Galway Girl,Ed Sheeran,,A,Major,,20,29,67,24,31
53939450,https://www.hooktheory.com/theorytab/view/ed-sheeran/happier,Happier,Ed Sheeran,,C,Major,,22,47,30,23,0
62986156,https://www.hooktheory.com/theorytab/view/ed-sheeran/how-would-you-feel-paean,How Would You Feel Paean,Ed Sheeran,,A,Major,,49,0,0,32,42
36954980,https://www.hooktheory.com/theorytab/view/ed-sheeran/lego-house,Lego House,Ed Sheeran,,B,Major,,37,16,43,35,60
17663506,https://www.hooktheory.com/theorytab/view/ed-sheeran/new-man,New Man,Ed Sheeran,,E,Minor,,83,10,53,58,25
98716170,https://www.hooktheory.com/theorytab/view/ed-sheeran/no-strings,No Strings,Ed Sheeran,,C,Major,,48,17,52,60,95
53976388,https://www.hooktheory.com/theorytab/view/ed-sheeran/photograph,Photograph,Ed Sheeran,,,,,9,46,82,8,59
52353286,https://www.hooktheory.com/theorytab/view/ed-sheeran/salt-water,Salt Water,Ed Sheeran,,E,Major,,40,62,17,55,0
54988645,https://www.hooktheory.com/theorytab/view/ed-sheeran/shivers,Shivers,Ed Sheeran,,D,Major,,13,50,68,9,13
32760825,https://www.hooktheory.com/theorytab/view/ed-sheeran/sycamore,Sycamore,Ed Sheeran,,C,Major,,24,7,46,33,33
43073478,https://www.hooktheory.com/theorytab/view/ed-sheeran/the-hills-of-aberfeldy,The Hills of Aberfeldy,Ed Sheeran,,G,Major,,18,34,33,11,47
60041411,https://www.hooktheory.com/theorytab/view/ed-sheeran/the-joker-and-the-queen-%28ft-taylor-swift%29,The Joker and the Queen (ft Taylor Swift),Ed Sheeran,,C,Major,,64,12,39,29,0
3745161,https://www.hooktheory.com/theorytab/view/ed-sheeran/thinking-out-loud,Thinking Out Loud,Ed Sheeran,,D,Major,,20,33,49,16,90
67060382,https://www.hooktheory.com/theorytab/view/ariana-grande/34-35,34 35,Ariana Grande,,F,Major,,91,15,25,99,37
53678100,https://www.hooktheory.com/theorytab/view/ariana-grande/almost-is-never-enough,Almost Is Never Enough,Ariana Grande,,,,,83,25,48,89,56
30471430,https://www.hooktheory.com/theorytab/view/ariana-grande/baby-i,Baby I,Ariana Grande,,,,,97,22,50,80,60
11163416,https://www.hooktheory.com/theorytab/view/ariana-grande/bad-decisions,Bad Decisions,Ariana Grande,,E,Minor,,33,53,96,9,97
73019024,https://www.hooktheory.com/theorytab/view/ariana-grande/best-mistake,Best Mistake,Ariana Grande,,,,,70,73,97,92,99
69814504,https://www.hooktheory.com/theorytab/view/ariana-grande/better-left-unsaid,Better Left Unsaid,Ariana Grande,,A,Major,,26,47,79,44,84
26635568,https://www.hooktheory.com/theorytab/view/ariana-grande/better-off,better off,Ariana Grande,,B,Major,,79,41,69,85,12
16209243,https://www.hooktheory.com/theorytab/view/ariana-grande/bloodline,bloodline,Ariana Grande,,D,Minor,,16,48,43,17,66
9817681,https://www.hooktheory.com/theorytab/view/ariana-grande/borderline,Borderline,Ariana Grande,,D,Minor,,91,66,97,93,70
9147043,https://www.hooktheory.com/theorytab/view/ariana-grande/break-free-ft-zedd,Break Free ft Zedd,Ariana Grande,,G,Minor,,40,60,59,42,62
9002617,https://www.hooktheory.com/theorytab/view/ariana-grande/break-up-with-your-girlfriend-im-bored,break up with your girlfriend i'm bored,Ariana Grande,,,,,28,47,70,29,31
85906196,https://www.hooktheory.com/theorytab/view/ariana-grande/breathin,breathin,Ariana Grande,,F,Minor,,41,23,82,60,91
70022004,https://www.hooktheory.com/theorytab/view/ariana-grande/bye,bye,Ariana Grande,,,,,92,66,61,43,59
